Customer ID,Age,Annual Income (USD),Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
CUST0354,46.0,114709.83,Female,Jacket,Clothing,245.18,New York,M,Green,Summer,5.0,Yes,Express,Yes,Yes,8.0,Debit Card,Monthly
CUST0355,63.0,120538.65,Female,Pants,Clothing,81.41,Los Angeles,XL,Red,Spring,5.0,Yes,Same-Day,No,No,13.0,PayPal,Weekly
CUST0356,48.0,71728.28,Female,Shirt,Clothing,50.95,Chicago,M,Red,Summer,5.0,Yes,Standard,Yes,Yes,12.0,Credit Card,Weekly
CUST0357,52.0,72764.01,Male,Dress,Clothing,265.24,Los Angeles,L,Green,Summer,4.0,Yes,Same-Day,Yes,No,9.0,Debit Card,Weekly
CUST0358,50.0,111104.02,Female,Jacket,Clothing,563.85,Los Angeles,XL,White,Fall,5.0,Yes,Standard,Yes,No,13.0,Debit Card,Fortnightly
CUST0359,38.0,88637.83,Female,Shirt,Clothing,84.21,Los Angeles,S,White,Summer,4.0,Yes,Same-Day,Yes,No,6.0,Debit Card,Monthly
CUST0360,49.0,131167.68,Male,Shoes,Footwear,179.98,Houston,XL,Green,Spring,5.0,No,Standard,Yes,No,15.0,Credit Card,Weekly
CUST0361,40.0,86678.56,Male,Dress,Clothing,234.25,Chicago,M,Black,Winter,4.0,Yes,Standard,No,No,8.0,Credit Card,Monthly
CUST0362,50.0,76017.7,Female,Pants,Clothing,119.13,Los Angeles,L,Red,Summer,,Yes,Same-Day,No,Yes,8.0,Credit Card,Weekly
CUST0363,20.0,40906.55,Male,Dress,Clothing,124.71,Los Angeles,S,,Winter,5.0,No,Same-Day,Yes,No,2.0,Credit Card,Fortnightly
CUST0364,35.0,97174.07,Female,Shoes,Footwear,501.74,Los Angeles,XL,Green,Summer,4.0,No,Same-Day,No,Yes,10.0,Credit Card,Weekly
CUST0365,42.0,91409.64,Female,Bag,Accessories,-306.73,New York,M,Green,Winter,5.0,Yes,Standard,No,No,7.0,PayPal,Fortnightly
CUST0366,59.0,80145.48,Male,Shoes,Footwear,215.61,Houston,S,Black,Summer,4.0,Yes,Express,No,Yes,11.0,Credit Card,Fortnightly
CUST0367,48.0,111666.87,Male,Bag,Accessories,878.79,New York,L,Yellow,Fall,5.0,No,Express,No,Yes,15.0,PayPal,Weekly
CUST0368,20.0,46692.96,Female,Shirt,Clothing,48.01,Houston,S,White,Winter,5.0,Yes,Same-Day,No,Yes,2.0,Credit Card,Monthly
CUST0369,57.0,97643.18,Female,,Clothing,210.13,Los Angeles,L,Blue,Summer,5.0,,Express,No,No,15.0,Credit Card,Fortnightly
CUST0370,63.0,82974.2,Female,Pants,Clothing,232.84,Chicago,S,Yellow,Summer,,No,Express,No,Yes,10.0,Credit Card,Monthly
CUST0371,41.0,71657.64,Male,Dress,Clothing,294.19,Miami,XL,White,Fall,4.0,Yes,Same-Day,Yes,No,5.0,Credit Card,Weekly
CUST0372,49.0,88667.84,Female,Bag,Accessories,657.01,Miami,M,Red,Fall,5.0,No,Standard,Yes,No,12.0,Debit Card,Fortnightly
CUST0373,64.0,94130.18,Female,Shoes,Footwear,289.04,Los Angeles,XL,Yellow,Fall,4.0,Yes,Same-Day,Yes,Yes,16.0,Credit Card,Monthly
CUST0374,39.0,58661.29,Female,Shirt,Clothing,121.7,New York,XL,Green,Winter,5.0,No,Express,No,Yes,6.0,Google Pay,Fortnightly
CUST0375,40.0,82373.47,Female,Pants,Clothing,225.07,Chicago,L,Black,Winter,5.0,No,Standard,No,No,8.0,Google Pay,Weekly
CUST0376,,31066.61,Female,Shirt,Clothing,21.57,Houston,L,White,Fall,5.0,No,Express,Yes,No,4.0,Debit Card,Fortnightly
CUST0377,44.0,75574.9,Male,Shirt,Clothing,15.41,Los Angeles,L,Black,Spring,4.0,Yes,Standard,No,No,11.0,Apple Pay,Weekly
CUST0378,59.0,95569.04,Female,Jacket,Clothing,458.3,Chicago  ,XL,White,Spring,5.0,No,Express,No,No,15.0,Credit Card,Monthly
CUST0379,19.0,36910.99,Female,Shoes,Footwear,60.65,Chicago,S,Yellow,Summer,5.0,Yes,Same-Day,Yes,No,3.0,Debit Card,Fortnightly
CUST0380,43.0,75928.73,Female,Shirt,Clothing,18.92,Houston,S,Red,Spring,5.0,No,Express,Yes,No,7.0,PayPal,Monthly
CUST0381,34.0,34602.16,Female,Shirt,Clothing,84.36,Chicago,XL,Blue,Summer,4.0,No,Express,Yes,Yes,6.0,Credit Card,Weekly
CUST0382,57.0,84925.07,Male,,Clothing,112.75,New York,XL,Black,Winter,4.0,No,Standard,No,No,8.0,Credit Card,Weekly
CUST0383,50.0,101137.1,Male,Shirt,Clothing,75.72,New York,M,Black,Winter,4.0,Yes,Express,No,No,13.0,Credit Card,Monthly
CUST0384,26.0,87448.82,Male,Dress,Clothing,224.87,New York,L,,Spring,5.0,Yes,,No,Yes,2.0,Debit Card,Monthly
,60.0,63844.44,Female,Pants,Clothing,35.75,Chicago,L,Black,Winter,4.0,No,Same-Day,Yes,Yes,9.0,Debit Card,Weekly
CUST0386,65.0,74383.01,Female,Pants,Clothing,75.81,New York,XL,Black,Fall,5.0,Yes,Same-Day,Yes,Yes,12.0,Credit Card,Monthly
CUST0387,56.0,74987.67,Male,Pants,Clothing,234.94,Houston,XL,White,Fall,4.0,Yes,Standard,No,No,7.0,Credit Card,Weekly
CUST0388,46.0,124436.33,Male,Dress,Clothing,291.73,Chicago,S,White,Spring,5.0,Yes,Standard,Yes,Yes,10.0,Debit Card,Monthly
CUST0389,59.0,68094.09,Male,Shoes,Footwear,166.57,Miami,XL,Blue,Spring,5.0,No,Express,Yes,Yes,13.0,Debit Card,Weekly
CUST0390,43.0,80580.43,Female,Dress,Clothing,276.92,Chicago,S,Red,Summer,5.0,Yes,Express,No,No,7.0,Credit Card,Weekly
CUST0391,52.0,100197.41,Female,Jacket,Clothing,150.35,Houston,XL,Yellow,Winter,5.0,No,Express,Yes,No,13.0,Debit Card,Fortnightly
CUST0392,42.0,78732.18,Male,Shoes,Footwear,208.66,Miami,M,Yellow,Summer,4.0,No,Standard,Yes,No,11.0,PayPal,Weekly
CUST0393,41.0,66071.33,Male,Jacket,Clothing,,Chicago,M,Black,Summer,4.0,No,Standard,Yes,,5.0,PayPal,Weekly
CUST0394,30.0,57911.35,Male,Shoes,Footwear,68.96,New York,S,Red,Fall,4.0,Yes,Express,No,Yes,4.0,PayPal,Fortnightly
CUST0395,24.0,45736.32,Female,Dress,Clothing,45.72,Los Angeles,L,Blue,Fall,Five,No,Standard,No,No,0.0,Debit Card,Fortnightly
CUST0396,53.0,59337.12,Female,Pants,Clothing,49.72,Los Angeles,M,Blue,Fall,5.0,Yes,Standard,Yes,Yes,12.0,Credit Card,Monthly
CUST0397,62.0,72659.39,Female,Dress,Clothing,84.95,New York,S,White,Fall,5.0,Yes,Same-Day,No,No,11.0,Debit Card,Monthly
CUST0398,37.0,60997.58,Male,Pants,Clothing,216.22,Los Angeles,XL,Black,Summer,5.0,No,Same-Day,No,Yes,5.0,Google Pay,Weekly
CUST0399,18.0,46950.47,Male,Shirt,Clothing,57.92,Los Angeles,XL,Green,Fall,5.0,No,Express,No,No,4.0,Debit Card,Monthly
CUST0400,25.0,32152.2,Female,Pants,Clothing,26.7,New York,S,Blue,Winter,5.0,No,Express,Yes,No,0.0,Credit Card,Monthly
CUST0401,63.0,58821.56,Male,Jacket,Clothing,73.69,New York,L,Black,Fall,5.0,Yes,Same-Day,No,No,11.0,Credit Card,Weekly
CUST0402,33.0,60658.18,Female,Shoes,Footwear,187.38,Chicago,S,Red,Fall,4.0,Yes,Standard,Yes,Yes,3.0,Google Pay,Fortnightly
CUST0403,,78482.86,Male,Dress,Clothing,228.17,Chicago  ,S,White,Fall,5.0,No,Express,Yes,Yes,5.0,Credit Card,Fortnightly
CUST0404,29.0,54013.75,Male,Pants,Clothing,26.57,New York,M,Yellow,Spring,5.0,No,Express,No,Yes,5.0,Credit Card,Weekly
CUST0405,40.0,63896.01,Male,Dress,Clothing,180.6,Houston,S,Red,Winter,5.0,Yes,Express,Yes,No,9.0,Debit Card,Weekly
CUST0406,32.0,83217.36,Male,Jacket,Clothing,448.73,Los Angeles,S,Blue,Winter,5.0,Yes,Standard,No,Yes,8.0,Google Pay,Weekly
CUST0407,45.0,48799.65,female,Dress,Clothing,134.16,Chicago,XL,Blue,Summer,5.0,No,,,No,,Credit Card,Weekly
CUST0408,51.0,30029.85,Male,Pants,Clothing,94.33,Los Angeles,M,Red,Summer,4.0,Yes,Express,Yes,No,9.0,Credit Card,Weekly
CUST0409,19.0,39400.14,Female,Pants,Clothing,41.86,Miami,XL,Blue,Fall,5.0,Yes,Same-Day,Yes,No,3.0,PayPal,Weekly
CUST0410,49.0,72448.64,Female,Jacket,Clothing,497.58,New York,XL,Black,Spring,5.0,Yes,Same-Day,No,Yes,9.0,Credit Card,Monthly
CUST0411,40.0,54575.34,Female,Shoes,Footwear,61.48,Houston,L,Blue,Summer,4.0,Yes,Standard,No,No,9.0,Apple Pay,Monthly
CUST0412,39.0,89167.13,Male,Shoes,Footwear,412.58,Miami,L,White,Summer,5.0,Yes,Standard,No,Yes,10.0,Debit Card,Monthly
CUST0413,42.0,79876.01,Female,Bag,Accessories,176.02,Miami,M,Black,Fall,5.0,Yes,Standard,No,No,10.0,Debit Card,Fortnightly
CUST0414,39.0,63718.43,Female,Shirt,Clothing,165.94,Miami,M,Green,Fall,5.0,No,Standard,Yes,No,6.0,Apple Pay,Weekly
CUST0415,39.0,49393.91,Female,Pants,Clothing,118.66,New York,L,Blue,Summer,4.0,Yes,Standard,Yes,No,9.0,Google Pay,Weekly
CUST0416,59.0,87449.15,Male,Bag,Accessories,66.57,Chicago,L,Blue,Summer,5.0,No,Standard,Yes,Yes,11.0,Credit Card,Monthly
CUST0417,23.0,41502.01,Male,Dress,Clothing,39.02,New York,L,White,Winter,5.0,No,Express,No,Yes,0.0,Credit Card,Fortnightly
CUST0418,32.0,53512.36,female,Pants,Clothing,150.46,Chicago,L,White,Spring,5.0,Yes,Same-Day,Yes,No,1.0,Apple Pay,Monthly
CUST0419,60.0,106932.74,Male,Shoes,Footwear,502.07,Miami,L,Yellow,Winter,5.0,No,Standard,Yes,Yes,16.0,Credit Card,Weekly
CUST0420,54.0,58247.88,Female,Dress,Clothing,98.59,Miami,XL,Red,Summer,5.0,No,Express,Yes,Yes,11.0,PayPal,Weekly
CUST0421,50.0,46861.87,Female,Shirt,Clothing,59.35,Houston,M,Red,Winter,5.0,No,Same-Day,Yes,No,6.0,Google Pay,Monthly
CUST0422,25.0,44621.38,Male,Pants,Clothing,33.94,Chicago,XL,Red,Winter,5.0,Yes,Standard,No,No,0.0,Credit Card,Monthly
CUST0423,61.0,69088.28,Female,Pants,Unknown,118.55,Miami,XL,White,Summer,5.0,No,Standard,Yes,Yes,11.0,Apple Pay,Weekly
CUST0424,61.0,74866.79,Male,Dress,Clothing,210.28,Los Angeles,S,Red,Fall,5.0,Yes,Express,Yes,No,13.0,Credit Card,Monthly
CUST0425,22.0,32587.64,Male,Dress,Clothing,30.8,Houston,XL,Red,Summer,4.0,No,Same-Day,Yes,No,1.0,PayPal,Weekly
CUST0426,56.0,77041.11,Female,Pants,Clothing,173.68,New York,L,Green,Fall,5.0,No,Standard,,Yes,,Credit Card,Monthly
CUST0427,21.0,22484.61,Male,Pants,Clothing,25.28,Houston,L,Red,Summer,5.0,No,Same-Day,No,Yes,1.0,Apple Pay,Fortnightly
CUST0428,23.0,49437.65,Male,Dress,Clothing,142.07,Los Angeles,S,Blue,Summer,5.0,No,Express,No,No,4.0,PayPal,Weekly
CUST0429,62.0,68356.98,Female,Shoes,Footwear,59.69,Chicago,S,Yellow,Summer,4.0,Yes,Standard,Yes,Yes,11.0,Debit Card,Fortnightly
CUST0430,49.0,112932.4,Female,Jacket,Clothing,487.79,New York  ,S,White,Spring,5.0,No,Same-Day,No,Yes,15.0,Google Pay,Monthly
CUST0431,47.0,93568.13,Male,Jacket,Clothing,542.38,New York,S,Black,Fall,4.0,No,Express,No,No,7.0,Debit Card,Fortnightly
CUST0432,64.0,79135.06,Male,Jacket,Clothing,289.12,Chicago,S,Yellow,Spring,4.0,Yes,Express,No,No,15.0,Credit Card,Monthly
CUST0433,52.0,99244.18,Female,Shirt,Clothing,164.87,Houston  ,XL,Green,Summer,5.0,Yes,Standard,No,No,8.0,PayPal,Fortnightly
CUST0434,57.0,78954.17,Male,Dress,Clothing,244.88,Miami,S,White,Winter,5.0,Yes,Same-Day,Yes,No,14.0,Debit Card,Fortnightly
CUST0435,33.0,64640.84,Male,Shirt,Clothing,43.36,Houston,XL,White,Spring,5.0,No,Standard,No,Yes,9.0,Google Pay,Fortnightly
CUST0436,30.0,74937.29,Male,Jacket,Clothing,-377.84,Los Angeles,M,Blue,Fall,4.0,Yess,Standard,No,Yes,5.0,Google Pay,Weekly
CUST0437,59.0,73930.42,Male,Bag,Accessories,468.74,Miami,S,Yellow,Summer,5.0,Yes,Same-Day,Yes,No,10.0,Credit Card,Fortnightly
CUST0438,47.0,102725.09,Male,Dress,Clothing,325.66,Houston,S,Yellow,Spring,4.0,Yes,Same-Day,Yes,No,9.0,Debit Card,Monthly
CUST0439,36.0,73205.29,Male,Jacket,Clothing,346.6,Chicago,XL,Red,Winter,5.0,Yes,Same-Day,Yes,No,9.0,Credit Card,Monthly
CUST0440,34.0,76601.76,Male,Dress,Clothing,73.95,Los Angeles,M,Blue,Spring,5.0,Yes,Express,Yes,No,6.0,PayPal,Weekly
CUST0441,36.0,61472.15,Female,Shoes,Footwear,269.0,Los Angeles,XL,Red,Fall,5.0,Yes,Express,No,Yes,8.0,Debit Card,Weekly
CUST0442,45.0,130023.51,Female,Pants,Clothing,100.85,Los Angeles,XL,Red,Spring,5.0,No,Same-Day,Yes,Yes,10.0,PayPal,Monthly
CUST0443,43.0,74196.84,Female,Pants,Clothing,87.72,Miami,S,White,Winter,4.0,Yess,Express,No,No,9.0,Credit Card,Fortnightly
CUST0444,54.0,49230.62,Female,Shirt,Clothing,62.06,New York,L,Yellow,Winter,5.0,No,Standard,No,No,9.0,Credit Card,Monthly
CUST0445,43.0,77562.09,Female,Bag,Accessories,397.55,Miami,L,Red,Fall,4.0,Yes,Same-Day,Yes,Yes,7.0,Credit Card,Weekly
CUST0446,40.0,61378.97,Male,Shirt,Clothing,27.76,Houston,XL,Green,Winter,5.0,Yes,Standard,Yes,Yes,6.0,Credit Card,Weekly
CUST0447,26.0,67609.65,Male,Dress,Unknown,124.9,New York,S,Green,Summer,5.0,,Same-Day,No,Yes,4.0,PayPal,Monthly
CUST0448,29.0,45210.64,Male,Dress,Clothing,139.33,Houston,M,Yellow,Winter,4.0,No,Standard,No,Yes,2.0,Credit Card,Fortnightly
CUST0449,18.0,30538.17,Male,Dress,Clothing,54.36,New York,L,Green,Summer,5.0,Yes,Same-Day,Yes,No,0.0,Credit Card,Fortnightly
CUST0450,18.0,20000.0,Female,Dress,Clothing,45.49,Miami,M,White,Spring,5.0,Yes,Standard,Yes,Yes,0.0,Credit Card,Weekly
CUST0451,64.0,60953.87,Male,Bag,Accessories,330.32,Los Angeles,L,Blue,Summer,4.0,Yes,Same-Day,Yes,Yes,10.0,Debit Card,Monthly
CUST0452,51.0,24403.02,Male,Pants,Clothing,44.18,Chicago,S,Black,Summer,4.0,Yes,Same-Day,No,Yes,9.0,PayPal,Monthly
CUST0453,49.0,45402.43,Female,Shirt,Clothing,100.15,Los Angeles,XL,Red,Spring,4.0,,Express,No,No,5.0,Credit Card,Weekly
CUST0454,65.0,,Male,Pants,Clothing,172.95,Miami,M,Black,Winter,5.0,No,Standard,Yes,No,12.0,Debit Card,Monthly
CUST0455,42.0,90716.0,Male,Pants,Clothing,235.18,New York,M,Blue,Summer,5.0,No,Express,No,Yes,10.0,Debit Card,Weekly
CUST0456,57.0,78509.15,Female,Jacket,Clothing,406.31,Los Angeles,XL,Blue,Winter,4.0,No,Standard,Yes,Yes,14.0,Credit Card,Fortnightly
CUST0457,62.0,50660.48,Male,Jacket,Clothing,105.48,,M,White,Spring,4.0,No,Express,No,No,9.0,Debit Card,Fortnightly
CUST0458,18.0,34522.89,Male,Shirt,Clothing,58.43,Houston,L,Green,Fall,5.0,Yes,Same-Day,No,No,3.0,Credit Card,Monthly
CUST0459,33.0,,,Pants,Clothing,94.29,Chicago,XL,Green,Winter,5.0,Yes,Express,Yes,Yes,6.0,PayPal,Fortnightly
CUST0460,56.0,46832.71,Male,Shirt,Clothing,42.35,Los Angeles,L,Blue,Winter,5.0,Yes,Express,Yes,No,10.0,Credit Card,Fortnightly
CUST0461,22.0,50033.98,Male,Shirt,Clothing,94.18,New York,L,White,Fall,5.0,No,Same-Day,Yes,Yes,3.0,Google Pay,Weekly
CUST0462,39.0,92547.25,Female,Pants,Unknown,205.53,Houston,S,White,Fall,4.0,Yes,Express,No,No,9.0,Credit Card,Weekly
CUST0463,46.0,79475.9,Female,Shirt,Clothing,158.1,Miami,L,Yellow,Spring,5.0,No,Same-Day,No,Yes,9.0,Debit Card,Monthly
CUST0464,20.0,35268.86,Female,Pants,Clothing,98.89,Chicago,S,Red,Winter,5.0,Yes,Standard,Yes,Yes,4.0,Google Pay,Weekly
CUST0465,29.0,58125.74,Female,Jacket,Clothing,160.3,New York,M,Green,Winter,4.0,No,Express,No,No,5.0,Credit Card,Monthly
CUST0466,43.0,34165.3,Female,Jacket,Clothing,288.24,Miami,M,Blue,Spring,4.0,Yes,Same-Day,Yes,Yes,9.0,Debit Card,Monthly
CUST0467,33.0,51292.34,Female,Jacket,Clothing,302.79,Miami,S,Yellow,Winter,5.0,Yes,Same-Day,No,No,2.0,Debit Card,Weekly
CUST0468,54.0,67950.39,Male,Pants,Clothing,139.3,Los Angeles  ,L,Black,Summer,5.0,Yes,Express,Yes,No,11.0,Debit Card,Fortnightly
CUST0469,39.0,54967.6,Female,Shirt,Clothing,29.09,Los Angeles,XL,Green,Summer,4.0,Yes,Standard,No,No,4.0,Credit Card,Fortnightly
CUST0470,46.0,77972.49,Female,Bag,Accessories,264.5,New York,XL,Red,Summer,5.0,No,Express,No,Yes,10.0,Credit Card,Fortnightly
CUST0471,31.0,81965.3,Male,Jacket,Clothing,435.69,Miami,S,White,Winter,Five,Yes,Same-Day,No,Yes,6.0,PayPal,Fortnightly
CUST0472,45.0,101021.07,Male,Bag,Accessories,987.5,Los Angeles,M,Blue,Summer,4.0,Yes,Standard,No,Yes,10.0,Debit Card,Monthly
CUST0473,22.0,29288.21,Female,Shirt,Clothing,17.13,Chicago,M,Green,Summer,5.0,Yes,Express,Yes,No,0.0,PayPal,Fortnightly
CUST0474,64.0,81451.66,Male,Shoes,Footwear,85.91,Chicago,XL,Black,Spring,4.0,No,Same-Day,No,Yes,11.0,Credit Card,Monthly
CUST0475,47.0,119983.89,Female,Shirt,Clothing,117.72,Miami,S,Red,Spring,4.0,Yes,Express,Yes,Yes,10.0,Credit Card,Weekly
CUST0476,63.0,88492.67,male,Jacket,Clothing,342.27,Los Angeles,XL,Red,Fall,5.0,Yes,Standard,Yes,Yes,10.0,Debit Card,Weekly
CUST0477,22.0,35596.3,Female,Pants,Clothing,79.35,New York,L,Yellow,Fall,4.0,Yes,Standard,Yes,Yes,0.0,Debit Card,Monthly
CUST0478,29.0,45295.95,Male,Shirt,Clothing,16.47,New York,L,Green,Fall,5.0,Yes,Standard,Yes,No,1.0,Debit Card,Fortnightly
CUST0479,33.0,65473.35,Male,Jacket,Clothing,288.22,New York,S,Black,Fall,5.0,Yes,Standard,No,Yes,8.0,Credit Card,Monthly
CUST0480,43.0,82869.71,Female,Jacket,Clothing,72.59,Chicago,S,Red,Spring,5.0,No,Standard,Yes,No,9.0,Credit Card,Fortnightly
CUST0481,43.0,92903.86,Female,Jacket,Clothing,452.89,Los Angeles,L,Blue,Spring,5.0,No,Express,No,No,7.0,Credit Card,Fortnightly
CUST0482,65.0,82703.44,Female,Dress,Clothing,219.41,Los Angeles,M,Red,Spring,5.0,No,Standard,No,No,12.0,Credit Card,Monthly
CUST0483,38.0,95991.05,Female,Bag,Accessories,560.87,Chicago,S,Black,Summer,4.0,Yes,Standard,No,No,8.0,Credit Card,Monthly
CUST0484,56.0,59295.3,Female,Dress,Clothing,245.39,New York,L,White,Summer,5.0,No,Same-Day,No,Yes,6.0,Debit Card,Fortnightly
CUST0485,53.0,117934.85,Male,Jacket,Clothing,354.28,New York,L,White,Fall,5.0,Yes,Standard,Yes,Yes,11.0,Debit Card,Monthly
CUST0486,50.0,89939.99,Female,Jacket,Clothing,295.05,Miami,M,Yellow,Summer,5.0,Yes,Same-Day,No,Yes,9.0,Debit Card,Fortnightly
CUST0487,47.0,136881.52,Female,Pants,Clothing,248.82,Houston,M,Green,Winter,4.0,Yes,Same-Day,Yes,No,16.0,Credit Card,Monthly
CUST0488,54.0,67770.3,Male,Bag,Accessories,523.74,Los Angeles,M,Black,Spring,5.0,Yess,Same-Day,No,Yes,8.0,Credit Card,Weekly
CUST0489,40.0,109719.28,Male,Shoes,Footwear,335.5,Los Angeles,M,Yellow,Fall,4.0,No,Express,No,No,13.0,Debit Card,Fortnightly
CUST0490,27.0,57968.66,Female,Pants,Clothing,193.34,Los Angeles,XL,Red,Fall,4.0,No,Express,Yes,Yes,3.0,Google Pay,Weekly
CUST0491,22.0,28485.82,Male,Bag,Accessories,138.41,Houston,M,Red,Winter,4.0,No,Same-Day,No,Yes,3.0,PayPal,Monthly
CUST0492,53.0,72902.85,Male,Jacket,Clothing,354.11,Miami,XL,White,Summer,5.0,Yes,Express,No,Yes,9.0,Debit Card,Weekly
CUST0493,51.0,76991.32,Female,Dress,Clothing,45.06,Houston,S,Yellow,Fall,4.0,No,,No,No,8.0,PayPal,Monthly
CUST0494,48.0,95604.15,Male,Shoes,Footwear,375.46,New York,L,White,Summer,4.0,No,Express,No,Yes,14.0,Debit Card,Fortnightly
CUST0495,27.0,62842.53,Male,Dress,Clothing,115.98,New York,XL,Blue,Summer,4.0,Yes,Standard,No,No,1.0,Credit Card,Monthly
CUST0496,36.0,63526.0,Female,Bag,Accessories,122.06,Los Angeles,S,White,Winter,4.0,No,Standard,Yes,No,9.0,PayPal,Monthly
CUST0497,49.0,84391.14,Female,Dress,Clothing,286.54,Chicago,S,Blue,Fall,5.0,Yes,Express,No,No,13.0,Credit Card,Fortnightly
CUST0498,18.0,56422.7,Male,Dress,Unknown,137.35,Los Angeles,XL,Red,Summer,4.0,No,Express,No,Yes,2.0,Debit Card,Monthly
CUST0499,22.0,52275.43,Male,Pants,Clothing,44.05,Chicago,S,Yellow,Summer,4.0,No,Same-Day,Yes,Yes,3.0,,Fortnightly
CUST0500,62.0,78726.47,Female,Dress,Clothing,203.0,Houston,S,Blue,Winter,5.0,No,Express,No,No,13.0,Debit Card,Monthly
CUST0501,21.0,35380.03,Male,Shirt,,59.91,New York,XL,Yellow,Winter,5.0,Yes,Express,Yes,No,0.0,Credit Card,Fortnightly
CUST0502,33.0,56800.47,Male,Shoes,Footwear,204.36,Chicago,S,Yellow,Summer,5.0,No,Express,No,No,5.0,Debit Card,Weekly
CUST0503,41.0,87270.36,Male,Jacket,Clothing,153.69,Houston,M,Blue,Winter,5.0,Yess,Standard,No,No,8.0,PayPal,Monthly
CUST0504,33.0,39658.11,Female,Shirt,Clothing,84.52,New York,M,Green,Summer,Five,No,Standard,Yes,No,4.0,Apple Pay,Monthly
CUST0505,19.0,32426.23,male,Dress,Clothing,96.55,Chicago,L,White,Fall,5.0,No,Standard,No,Yes,1.0,PayPal,Monthly
CUST0506,45.0,43285.4,Male,Dress,Clothing,182.9,Los Angeles,S,Blue,Spring,4.0,Yes,Same-Day,No,Yes,7.0,Google Pay,Fortnightly
CUST0507,49.0,94980.58,Female,,Accessories,508.67,Los Angeles,L,Red,Winter,5.0,Yes,Same-Day,Yes,Yes,9.0,Credit Card,Monthly
CUST0508,44.0,87943.92,Male,,Footwear,223.79,Los Angeles,M,Yellow,Spring,5.0,,Same-Day,Yes,No,9.0,Debit Card,Fortnightly
CUST0509,37.0,65336.27,Male,Shirt,Clothing,116.01,Houston,M,Black,Summer,4.0,No,,No,No,4.0,Credit Card,Monthly
CUST0510,41.0,106479.74,Female,Pants,Clothing,368.35,Los Angeles,M,Blue,Summer,5.0,No,Express,Yes,Yes,13.0,Credit Card,Weekly
CUST0511,29.0,36613.52,Female,Shoes,Footwear,134.06,Miami,S,White,Summer,5.0,Yes,Same-Day,No,Yes,6.0,Google Pay,Monthly
CUST0512,52.0,48390.63,Female,Pants,Clothing,32.34,New York,S,Yellow,Spring,5.0,No,Same-Day,Yes,No,8.0,Google Pay,Weekly
CUST0513,50.0,90611.3,Female,Shirt,Clothing,118.57,Houston,M,Green,Summer,5.0,No,Standard,No,No,10.0,Credit Card,Fortnightly
CUST0514,50.0,111177.46,Male,Shirt,Clothing,187.95,Los Angeles,L,Red,Winter,5.0,Yes,Same-Day,Yes,No,14.0,Credit Card,Weekly
CUST0515,60.0,103678.55,Male,Bag,Accessories,752.31,New York,L,Green,,4.0,Yes,Express,Yes,Yes,12.0,Credit Card,Monthly
CUST0516,54.0,73527.89,Female,Dress,,86.95,Chicago,XL,Black,Fall,4.0,Yes,Standard,Yes,No,13.0,PayPal,Monthly
CUST0517,29.0,71180.21,Female,Jacket,Clothing,417.92,Los Angeles,M,Blue,Winter,Five,No,,Yes,No,7.0,Credit Card,Fortnightly
,20.0,34614.92,Male,Shirt,Clothing,60.95,New York,L,Yellow,Fall,5.0,Yes,Express,Yes,No,0.0,Credit Card,Monthly
CUST0519,18.0,33273.73,Female,,Clothing,87.32,Miami,M,Blue,Spring,5.0,Yes,Express,Yes,Yes,1.0,Credit Card,Monthly
CUST0520,50.0,107091.5,Male,Bag,Accessories,49.43,Chicago,L,White,Summer,5.0,No,Express,Yes,No,10.0,Debit Card,Fortnightly
,57.0,83046.46,Female,Bag,Accessories,433.66,Miami,XL,Blue,Summer,5.0,Yes,Same-Day,Yes,Yes,13.0,PayPal,Fortnightly
CUST0522,27.0,31354.12,Male,Bag,Accessories,136.64,New York,XL,Red,Summer,5.0,No,Express,Yes,No,3.0,Credit Card,Weekly
CUST0523,60.0,99530.81,Female,Jacket,Clothing,86.23,Miami,M,Black,Spring,5.0,No,Standard,No,No,10.0,Credit Card,Fortnightly
CUST0524,61.0,97601.83,Female,Shoes,Footwear,68.34,New York,L,,Spring,5.0,Yes,Express,Yes,Yes,15.0,Credit Card,Monthly
CUST0525,46.0,69360.93,Male,Bag,Accessories,563.99,New York,S,Black,Spring,5.0,No,Standard,No,No,10.0,Debit Card,Fortnightly
CUST0526,30.0,60937.05,Female,Jacket,Clothing,383.41,Miami,XL,Yellow,Winter,5.0,Yes,Standard,Yes,Yes,6.0,PayPal,Monthly
CUST0527,29.0,62410.45,male,Shirt,Clothing,69.15,New York,M,Blue,Spring,5.0,Yes,Same-Day,No,No,5.0,Credit Card,Weekly
CUST0528,48.0,91516.84,Male,Shirt,Clothing,67.09,Los Angeles,M,Yellow,Fall,4.0,Yes,Express,No,Yes,10.0,Credit Card,Fortnightly
CUST0529,63.0,58993.9,Male,Pants,Clothing,105.72,New York,L,Green,Winter,5.0,No,Same-Day,Yes,No,10.0,PayPal,Monthly
CUST0530,19.0,28283.77,Male,Pants,Clothing,31.66,Houston,M,Yellow,Winter,5.0,Yes,,Yes,Yes,4.0,Credit Card,Fortnightly
CUST0531,52.0,84361.15,Male,Pants,Clothing,61.24,New York,XL,White,Winter,5.0,No,Express,No,Yes,8.0,Debit Card,Fortnightly
