Customer ID,Age,Annual Income (USD),Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
Cust0419,60.0,106932.74,Male,Shoes,Footwear,502.07,Miami,L,Yellow,Winter,5.0,No,Standard,Yes,Yes,16.0,Credit Card,Weekly
Cust0420,54.0,58247.88,Female,Dress,Clothing,98.59,Miami,Xl,Red,Summer,5.0,No,Express,Yes,Yes,11.0,Paypal,Weekly
Cust0421,50.0,46861.87,Female,Shirt,Clothing,59.35,Houston,M,Red,Winter,5.0,No,Same-Day,Yes,No,6.0,Google Pay,Monthly
Cust0422,25.0,44621.38,Male,Pants,Clothing,33.94,Chicago,Xl,Red,Winter,5.0,Yes,Standard,No,No,0.0,Credit Card,Monthly
Cust0423,61.0,69088.28,Female,Pants,Unknown,118.55,Miami,Xl,White,Summer,5.0,No,Standard,Yes,Yes,11.0,Apple Pay,Weekly
Cust0424,61.0,74866.79,Male,Dress,Clothing,210.28,Los Angeles,S,Red,Fall,5.0,Yes,Express,Yes,No,13.0,Credit Card,Monthly
Cust0425,22.0,32587.64,Male,Dress,Clothing,30.8,Houston,Xl,Red,Summer,4.0,No,Same-Day,Yes,No,1.0,Paypal,Weekly
Cust0427,21.0,22484.61,Male,Pants,Clothing,25.28,Houston,L,Red,Summer,5.0,No,Same-Day,No,Yes,1.0,Apple Pay,Fortnightly
Cust0428,23.0,49437.65,Male,Dress,Clothing,142.07,Los Angeles,S,Blue,Summer,5.0,No,Express,No,No,4.0,Paypal,Weekly
Cust0429,62.0,68356.98,Female,Shoes,Footwear,59.69,Chicago,S,Yellow,Summer,4.0,Yes,Standard,Yes,Yes,11.0,Debit Card,Fortnightly
Cust0430,49.0,112932.4,Female,Jacket,Clothing,487.79,New York,S,White,Spring,5.0,No,Same-Day,No,Yes,15.0,Google Pay,Monthly
Cust0431,47.0,93568.13,Male,Jacket,Clothing,542.38,New York,S,Black,Fall,4.0,No,Express,No,No,7.0,Debit Card,Fortnightly
Cust0432,64.0,79135.06,Male,Jacket,Clothing,289.12,Chicago,S,Yellow,Spring,4.0,Yes,Express,No,No,15.0,Credit Card,Monthly
Cust0433,52.0,99244.18,Female,Shirt,Clothing,164.87,Houston,Xl,Green,Summer,5.0,Yes,Standard,No,No,8.0,Paypal,Fortnightly
Cust0434,57.0,78954.17,Male,Dress,Clothing,244.88,Miami,S,White,Winter,5.0,Yes,Same-Day,Yes,No,14.0,Debit Card,Fortnightly
Cust0435,33.0,64640.84,Male,Shirt,Clothing,43.36,Houston,Xl,White,Spring,5.0,No,Standard,No,Yes,9.0,Google Pay,Fortnightly
Cust0437,59.0,73930.42,Male,Bag,Accessories,468.74,Miami,S,Yellow,Summer,5.0,Yes,Same-Day,Yes,No,10.0,Credit Card,Fortnightly
Cust0438,47.0,102725.09,Male,Dress,Clothing,325.66,Houston,S,Yellow,Spring,4.0,Yes,Same-Day,Yes,No,9.0,Debit Card,Monthly
Cust0439,36.0,73205.29,Male,Jacket,Clothing,346.6,Chicago,Xl,Red,Winter,5.0,Yes,Same-Day,Yes,No,9.0,Credit Card,Monthly
Cust0440,34.0,76601.76,Male,Dress,Clothing,73.95,Los Angeles,M,Blue,Spring,5.0,Yes,Express,Yes,No,6.0,Paypal,Weekly
Cust0441,36.0,61472.15,Female,Shoes,Footwear,269.0,Los Angeles,Xl,Red,Fall,5.0,Yes,Express,No,Yes,8.0,Debit Card,Weekly
Cust0442,45.0,130023.51,Female,Pants,Clothing,100.85,Los Angeles,Xl,Red,Spring,5.0,No,Same-Day,Yes,Yes,10.0,Paypal,Monthly
Cust0443,43.0,74196.84,Female,Pants,Clothing,87.72,Miami,S,White,Winter,4.0,Yes,Express,No,No,9.0,Credit Card,Fortnightly
Cust0444,54.0,49230.62,Female,Shirt,Clothing,62.06,New York,L,Yellow,Winter,5.0,No,Standard,No,No,9.0,Credit Card,Monthly
Cust0445,43.0,77562.09,Female,Bag,Accessories,397.55,Miami,L,Red,Fall,4.0,Yes,Same-Day,Yes,Yes,7.0,Credit Card,Weekly
Cust0446,40.0,61378.97,Male,Shirt,Clothing,27.76,Houston,Xl,Green,Winter,5.0,Yes,Standard,Yes,Yes,6.0,Credit Card,Weekly
Cust0448,29.0,45210.64,Male,Dress,Clothing,139.33,Houston,M,Yellow,Winter,4.0,No,Standard,No,Yes,2.0,Credit Card,Fortnightly
Cust0449,18.0,30538.17,Male,Dress,Clothing,54.36,New York,L,Green,Summer,5.0,Yes,Same-Day,Yes,No,0.0,Credit Card,Fortnightly
Cust0450,18.0,20000.0,Female,Dress,Clothing,45.49,Miami,M,White,Spring,5.0,Yes,Standard,Yes,Yes,0.0,Credit Card,Weekly
Cust0451,64.0,60953.87,Male,Bag,Accessories,330.32,Los Angeles,L,Blue,Summer,4.0,Yes,Same-Day,Yes,Yes,10.0,Debit Card,Monthly
Cust0452,51.0,24403.02,Male,Pants,Clothing,44.18,Chicago,S,Black,Summer,4.0,Yes,Same-Day,No,Yes,9.0,Paypal,Monthly
Cust0455,42.0,90716.0,Male,Pants,Clothing,235.18,New York,M,Blue,Summer,5.0,No,Express,No,Yes,10.0,Debit Card,Weekly
Cust0456,57.0,78509.15,Female,Jacket,Clothing,406.31,Los Angeles,Xl,Blue,Winter,4.0,No,Standard,Yes,Yes,14.0,Credit Card,Fortnightly
Cust0458,18.0,34522.89,Male,Shirt,Clothing,58.43,Houston,L,Green,Fall,5.0,Yes,Same-Day,No,No,3.0,Credit Card,Monthly
Cust0460,56.0,46832.71,Male,Shirt,Clothing,42.35,Los Angeles,L,Blue,Winter,5.0,Yes,Express,Yes,No,10.0,Credit Card,Fortnightly
Cust0461,22.0,50033.98,Male,Shirt,Clothing,94.18,New York,L,White,Fall,5.0,No,Same-Day,Yes,Yes,3.0,Google Pay,Weekly
Cust0462,39.0,92547.25,Female,Pants,Unknown,205.53,Houston,S,White,Fall,4.0,Yes,Express,No,No,9.0,Credit Card,Weekly
Cust0463,46.0,79475.9,Female,Shirt,Clothing,158.1,Miami,L,Yellow,Spring,5.0,No,Same-Day,No,Yes,9.0,Debit Card,Monthly
Cust0464,20.0,35268.86,Female,Pants,Clothing,98.89,Chicago,S,Red,Winter,5.0,Yes,Standard,Yes,Yes,4.0,Google Pay,Weekly
Cust0465,29.0,58125.74,Female,Jacket,Clothing,160.3,New York,M,Green,Winter,4.0,No,Express,No,No,5.0,Credit Card,Monthly
Cust0466,43.0,34165.3,Female,Jacket,Clothing,288.24,Miami,M,Blue,Spring,4.0,Yes,Same-Day,Yes,Yes,9.0,Debit Card,Monthly
Cust0467,33.0,51292.34,Female,Jacket,Clothing,302.79,Miami,S,Yellow,Winter,5.0,Yes,Same-Day,No,No,2.0,Debit Card,Weekly
Cust0468,54.0,67950.39,Male,Pants,Clothing,139.3,Los Angeles,L,Black,Summer,5.0,Yes,Express,Yes,No,11.0,Debit Card,Fortnightly
Cust0469,39.0,54967.6,Female,Shirt,Clothing,29.09,Los Angeles,Xl,Green,Summer,4.0,Yes,Standard,No,No,4.0,Credit Card,Fortnightly
Cust0470,46.0,77972.49,Female,Bag,Accessories,264.5,New York,Xl,Red,Summer,5.0,No,Express,No,Yes,10.0,Credit Card,Fortnightly
Cust0471,31.0,81965.3,Male,Jacket,Clothing,435.69,Miami,S,White,Winter,5.0,Yes,Same-Day,No,Yes,6.0,Paypal,Fortnightly
Cust0472,45.0,101021.07,Male,Bag,Accessories,987.5,Los Angeles,M,Blue,Summer,4.0,Yes,Standard,No,Yes,10.0,Debit Card,Monthly
Cust0473,22.0,29288.21,Female,Shirt,Clothing,17.13,Chicago,M,Green,Summer,5.0,Yes,Express,Yes,No,0.0,Paypal,Fortnightly
Cust0474,64.0,81451.66,Male,Shoes,Footwear,85.91,Chicago,Xl,Black,Spring,4.0,No,Same-Day,No,Yes,11.0,Credit Card,Monthly
Cust0475,47.0,119983.89,Female,Shirt,Clothing,117.72,Miami,S,Red,Spring,4.0,Yes,Express,Yes,Yes,10.0,Credit Card,Weekly
Cust0476,63.0,88492.67,Male,Jacket,Clothing,342.27,Los Angeles,Xl,Red,Fall,5.0,Yes,Standard,Yes,Yes,10.0,Debit Card,Weekly
Cust0477,22.0,35596.3,Female,Pants,Clothing,79.35,New York,L,Yellow,Fall,4.0,Yes,Standard,Yes,Yes,0.0,Debit Card,Monthly
Cust0478,29.0,45295.95,Male,Shirt,Clothing,16.47,New York,L,Green,Fall,5.0,Yes,Standard,Yes,No,1.0,Debit Card,Fortnightly
Cust0479,33.0,65473.35,Male,Jacket,Clothing,288.22,New York,S,Black,Fall,5.0,Yes,Standard,No,Yes,8.0,Credit Card,Monthly
Cust0480,43.0,82869.71,Female,Jacket,Clothing,72.59,Chicago,S,Red,Spring,5.0,No,Standard,Yes,No,9.0,Credit Card,Fortnightly
Cust0481,43.0,92903.86,Female,Jacket,Clothing,452.89,Los Angeles,L,Blue,Spring,5.0,No,Express,No,No,7.0,Credit Card,Fortnightly
Cust0482,65.0,82703.44,Female,Dress,Clothing,219.41,Los Angeles,M,Red,Spring,5.0,No,Standard,No,No,12.0,Credit Card,Monthly
Cust0483,38.0,95991.05,Female,Bag,Accessories,560.87,Chicago,S,Black,Summer,4.0,Yes,Standard,No,No,8.0,Credit Card,Monthly
Cust0484,56.0,59295.3,Female,Dress,Clothing,245.39,New York,L,White,Summer,5.0,No,Same-Day,No,Yes,6.0,Debit Card,Fortnightly
Cust0485,53.0,117934.85,Male,Jacket,Clothing,354.28,New York,L,White,Fall,5.0,Yes,Standard,Yes,Yes,11.0,Debit Card,Monthly
Cust0486,50.0,89939.99,Female,Jacket,Clothing,295.05,Miami,M,Yellow,Summer,5.0,Yes,Same-Day,No,Yes,9.0,Debit Card,Fortnightly
Cust0487,47.0,136881.52,Female,Pants,Clothing,248.82,Houston,M,Green,Winter,4.0,Yes,Same-Day,Yes,No,16.0,Credit Card,Monthly
Cust0488,54.0,67770.3,Male,Bag,Accessories,523.74,Los Angeles,M,Black,Spring,5.0,Yes,Same-Day,No,Yes,8.0,Credit Card,Weekly
Cust0489,40.0,109719.28,Male,Shoes,Footwear,335.5,Los Angeles,M,Yellow,Fall,4.0,No,Express,No,No,13.0,Debit Card,Fortnightly
Cust0490,27.0,57968.66,Female,Pants,Clothing,193.34,Los Angeles,Xl,Red,Fall,4.0,No,Express,Yes,Yes,3.0,Google Pay,Weekly
Cust0491,22.0,28485.82,Male,Bag,Accessories,138.41,Houston,M,Red,Winter,4.0,No,Same-Day,No,Yes,3.0,Paypal,Monthly
Cust0492,53.0,72902.85,Male,Jacket,Clothing,354.11,Miami,Xl,White,Summer,5.0,Yes,Express,No,Yes,9.0,Debit Card,Weekly
Cust0494,48.0,95604.15,Male,Shoes,Footwear,375.46,New York,L,White,Summer,4.0,No,Express,No,Yes,14.0,Debit Card,Fortnightly
Cust0495,27.0,62842.53,Male,Dress,Clothing,115.98,New York,Xl,Blue,Summer,4.0,Yes,Standard,No,No,1.0,Credit Card,Monthly
Cust0496,36.0,63526.0,Female,Bag,Accessories,122.06,Los Angeles,S,White,Winter,4.0,No,Standard,Yes,No,9.0,Paypal,Monthly
Cust0497,49.0,84391.14,Female,Dress,Clothing,286.54,Chicago,S,Blue,Fall,5.0,Yes,Express,No,No,13.0,Credit Card,Fortnightly
Cust0498,18.0,56422.7,Male,Dress,Unknown,137.35,Los Angeles,Xl,Red,Summer,4.0,No,Express,No,Yes,2.0,Debit Card,Monthly
Cust0500,62.0,78726.47,Female,Dress,Clothing,203.0,Houston,S,Blue,Winter,5.0,No,Express,No,No,13.0,Debit Card,Monthly
Cust0502,33.0,56800.47,Male,Shoes,Footwear,204.36,Chicago,S,Yellow,Summer,5.0,No,Express,No,No,5.0,Debit Card,Weekly
Cust0503,41.0,87270.36,Male,Jacket,Clothing,153.69,Houston,M,Blue,Winter,5.0,Yes,Standard,No,No,8.0,Paypal,Monthly
Cust0504,33.0,39658.11,Female,Shirt,Clothing,84.52,New York,M,Green,Summer,5.0,No,Standard,Yes,No,4.0,Apple Pay,Monthly
Cust0505,19.0,32426.23,Male,Dress,Clothing,96.55,Chicago,L,White,Fall,5.0,No,Standard,No,Yes,1.0,Paypal,Monthly
Cust0506,45.0,43285.4,Male,Dress,Clothing,182.9,Los Angeles,S,Blue,Spring,4.0,Yes,Same-Day,No,Yes,7.0,Google Pay,Fortnightly
Cust0510,41.0,106479.74,Female,Pants,Clothing,368.35,Los Angeles,M,Blue,Summer,5.0,No,Express,Yes,Yes,13.0,Credit Card,Weekly
Cust0511,29.0,36613.52,Female,Shoes,Footwear,134.06,Miami,S,White,Summer,5.0,Yes,Same-Day,No,Yes,6.0,Google Pay,Monthly
Cust0512,52.0,48390.63,Female,Pants,Clothing,32.34,New York,S,Yellow,Spring,5.0,No,Same-Day,Yes,No,8.0,Google Pay,Weekly
Cust0513,50.0,90611.3,Female,Shirt,Clothing,118.57,Houston,M,Green,Summer,5.0,No,Standard,No,No,10.0,Credit Card,Fortnightly
Cust0514,50.0,111177.46,Male,Shirt,Clothing,187.95,Los Angeles,L,Red,Winter,5.0,Yes,Same-Day,Yes,No,14.0,Credit Card,Weekly
Cust0520,50.0,107091.5,Male,Bag,Accessories,49.43,Chicago,L,White,Summer,5.0,No,Express,Yes,No,10.0,Debit Card,Fortnightly
Cust0522,27.0,31354.12,Male,Bag,Accessories,136.64,New York,Xl,Red,Summer,5.0,No,Express,Yes,No,3.0,Credit Card,Weekly
Cust0523,60.0,99530.81,Female,Jacket,Clothing,86.23,Miami,M,Black,Spring,5.0,No,Standard,No,No,10.0,Credit Card,Fortnightly
Cust0525,46.0,69360.93,Male,Bag,Accessories,563.99,New York,S,Black,Spring,5.0,No,Standard,No,No,10.0,Debit Card,Fortnightly
Cust0526,30.0,60937.05,Female,Jacket,Clothing,383.41,Miami,Xl,Yellow,Winter,5.0,Yes,Standard,Yes,Yes,6.0,Paypal,Monthly
Cust0527,29.0,62410.45,Male,Shirt,Clothing,69.15,New York,M,Blue,Spring,5.0,Yes,Same-Day,No,No,5.0,Credit Card,Weekly
Cust0528,48.0,91516.84,Male,Shirt,Clothing,67.09,Los Angeles,M,Yellow,Fall,4.0,Yes,Express,No,Yes,10.0,Credit Card,Fortnightly
Cust0529,63.0,58993.9,Male,Pants,Clothing,105.72,New York,L,Green,Winter,5.0,No,Same-Day,Yes,No,10.0,Paypal,Monthly
Cust0531,52.0,84361.15,Male,Pants,Clothing,61.24,New York,Xl,White,Winter,5.0,No,Express,No,Yes,8.0,Debit Card,Fortnightly
Cust0532,40.0,98454.58,Female,Bag,Accessories,737.66,Houston,M,Black,Spring,5.0,No,Express,No,No,9.0,Credit Card,Fortnightly
Cust0533,34.0,63154.0,Female,Bag,Accessories,242.17,New York,M,Green,Winter,5.0,No,Express,Yes,Yes,7.0,Credit Card,Fortnightly
Cust0534,43.0,67587.71,Male,Pants,Clothing,213.84,New York,S,Green,Spring,4.0,Yes,Express,Yes,No,8.0,Paypal,Weekly
Cust0535,25.0,66575.48,Female,Pants,Clothing,83.13,Miami,S,Green,Spring,5.0,No,Standard,Yes,Yes,4.0,Apple Pay,Monthly
Cust0536,46.0,20000.0,Male,Shirt,Clothing,22.0,Los Angeles,Xl,Red,Winter,5.0,No,Standard,No,No,5.0,Debit Card,Fortnightly
Cust0537,43.0,97975.31,Female,Pants,Clothing,146.84,Los Angeles,L,Black,Summer,5.0,Yes,Express,Yes,No,11.0,Credit Card,Monthly
Cust0538,27.0,28904.29,Female,Dress,Clothing,36.63,Chicago,S,Yellow,Summer,4.0,Yes,Standard,Yes,No,0.0,Debit Card,Weekly
Cust0540,51.0,57008.25,Female,Shirt,Clothing,58.95,Miami,Xl,Black,Summer,5.0,No,Same-Day,Yes,Yes,7.0,Debit Card,Monthly
Cust0541,58.0,44106.37,Male,Jacket,Clothing,89.86,Los Angeles,S,Green,Fall,5.0,Yes,Same-Day,Yes,No,10.0,Debit Card,Weekly
Cust0542,24.0,46608.27,Male,Shirt,Clothing,55.65,Miami,L,White,Fall,5.0,No,Express,No,No,1.0,Credit Card,Fortnightly
Cust0543,21.0,30322.99,Female,Pants,Clothing,64.86,Los Angeles,S,White,Spring,5.0,No,Express,No,No,3.0,Debit Card,Monthly
Cust0544,62.0,76930.08,Female,Jacket,Clothing,111.55,Miami,Xl,White,Summer,5.0,No,Standard,Yes,No,14.0,Debit Card,Monthly
Cust0546,46.0,96926.02,Female,Shirt,Clothing,178.3,Los Angeles,S,Green,Winter,5.0,Yes,Standard,No,Yes,13.0,Paypal,Fortnightly
Cust0547,53.0,86920.55,Male,Pants,Clothing,148.67,Los Angeles,L,Blue,Summer,4.0,No,Same-Day,Yes,No,9.0,Credit Card,Monthly
Cust0548,42.0,49340.16,Male,Shirt,Clothing,76.23,Houston,M,Black,Fall,5.0,Yes,Same-Day,No,Yes,5.0,Credit Card,Weekly
Cust0551,27.0,31651.27,Male,Pants,Clothing,91.93,Los Angeles,L,Black,Spring,5.0,No,Standard,No,No,3.0,Credit Card,Weekly
Cust0552,54.0,74297.12,Female,Dress,Clothing,211.76,New York,M,Black,Winter,4.0,Yes,Express,Yes,Yes,8.0,Debit Card,Monthly
Cust0553,26.0,77511.4,Male,Jacket,Clothing,439.84,New York,Xl,Yellow,Spring,4.0,No,Express,No,Yes,7.0,Google Pay,Fortnightly
Cust0554,41.0,92004.43,Female,Shoes,Footwear,297.4,New York,L,Blue,Fall,5.0,Yes,Same-Day,Yes,Yes,8.0,Google Pay,Monthly
Cust0555,52.0,76283.7,Female,Jacket,Clothing,490.29,Miami,M,Yellow,Spring,4.0,No,Express,No,No,12.0,Debit Card,Monthly
Cust0556,52.0,76268.56,Female,Jacket,Clothing,215.27,Houston,L,Green,Fall,5.0,No,Express,Yes,Yes,8.0,Credit Card,Monthly
Cust0557,65.0,63567.3,Male,Shirt,Clothing,85.0,Los Angeles,S,Blue,Fall,5.0,Yes,Express,Yes,Yes,14.0,Paypal,Weekly
Cust0558,53.0,136918.7,Male,Jacket,Clothing,419.43,Chicago,L,Green,Summer,5.0,Yes,Same-Day,Yes,No,14.0,Debit Card,Monthly
Cust0559,35.0,82638.71,Female,Shoes,Footwear,400.21,Houston,M,Green,Spring,4.0,Yes,Standard,No,Yes,10.0,Credit Card,Monthly
Cust0560,56.0,78600.83,Female,Pants,Clothing,222.11,Chicago,S,Black,Spring,4.0,Yes,Standard,Yes,No,10.0,Paypal,Fortnightly
Cust0561,49.0,110757.09,Female,Shoes,Footwear,223.81,Houston,L,Blue,Spring,5.0,Yes,Express,Yes,Yes,9.0,Debit Card,Fortnightly
Cust0562,41.0,79775.78,Male,Shoes,Footwear,356.29,New York,Xl,Green,Winter,5.0,No,Standard,Yes,No,10.0,Credit Card,Weekly
Cust0564,49.0,80091.25,Male,Bag,Accessories,154.93,Chicago,S,Green,Summer,5.0,Yes,Same-Day,Yes,No,13.0,Debit Card,Fortnightly
Cust0565,54.0,83209.97,Male,Dress,Clothing,206.75,Houston,L,White,Summer,5.0,No,Same-Day,No,No,8.0,Credit Card,Fortnightly
Cust0566,29.0,54441.67,Female,Shoes,Footwear,192.1,Miami,Xl,Blue,Winter,5.0,Yes,Express,No,Yes,6.0,Credit Card,Weekly
Cust0567,30.0,65914.44,Female,Pants,Clothing,131.25,Chicago,M,Yellow,Spring,5.0,Yes,Express,No,No,3.0,Debit Card,Monthly
Cust0569,42.0,89652.8,Male,Shirt,Clothing,153.19,Houston,L,Yellow,Spring,4.0,No,Same-Day,Yes,No,11.0,Credit Card,Monthly
Cust0570,52.0,82982.09,Female,Pants,Clothing,92.44,Los Angeles,L,Yellow,Summer,4.0,Yes,Standard,No,No,9.0,Debit Card,Fortnightly
Cust0571,58.0,71572.7,Male,Pants,Clothing,63.17,New York,S,Blue,Summer,5.0,No,Same-Day,Yes,No,12.0,Paypal,Fortnightly
Cust0572,47.0,35044.98,Male,Dress,Clothing,74.06,Los Angeles,Xl,Green,Fall,5.0,No,Same-Day,Yes,No,9.0,Debit Card,Fortnightly
Cust0573,34.0,68744.92,Male,Bag,Accessories,553.42,Los Angeles,S,Red,Winter,4.0,Yes,Standard,No,No,3.0,Paypal,Monthly
Cust0574,37.0,81929.77,Male,Dress,Clothing,81.55,Houston,M,Green,Winter,4.0,No,Standard,No,No,5.0,Apple Pay,Weekly
Cust0575,65.0,89960.2,Male,Shoes,Footwear,350.98,New York,S,Green,Summer,5.0,Yes,Express,Yes,No,15.0,Debit Card,Monthly
Cust0576,42.0,20000.0,Male,Pants,Clothing,31.09,Los Angeles,M,Black,Fall,4.0,Yes,Standard,No,Yes,3.0,Credit Card,Weekly
Cust0577,39.0,116767.49,Female,Dress,Clothing,427.21,Miami,L,Black,Spring,5.0,Yes,Standard,Yes,Yes,8.0,Apple Pay,Weekly
Cust0579,36.0,97163.66,Male,Jacket,Clothing,199.98,Los Angeles,Xl,White,Winter,5.0,Yes,Standard,Yes,No,9.0,Credit Card,Fortnightly
Cust0580,53.0,59002.35,Female,Pants,Clothing,175.42,New York,M,Yellow,Winter,5.0,No,Express,Yes,No,11.0,Credit Card,Weekly
Cust0581,29.0,64191.61,Female,Pants,Clothing,74.29,Los Angeles,L,Black,Winter,5.0,No,Express,No,Yes,6.0,Paypal,Fortnightly
Cust0582,58.0,48931.69,Female,Shirt,Clothing,110.86,Chicago,Xl,Green,Spring,5.0,No,Standard,Yes,No,12.0,Credit Card,Weekly
Cust0583,36.0,62524.62,Male,Jacket,Clothing,324.56,New York,Xl,Red,Winter,5.0,No,Standard,Yes,Yes,3.0,Credit Card,Weekly
Cust0584,29.0,83710.47,Female,Jacket,Clothing,124.25,Houston,S,White,Spring,5.0,Yes,Express,No,No,7.0,Paypal,Fortnightly
Cust0585,26.0,52139.76,Male,Shoes,Footwear,119.35,New York,Xl,Blue,Spring,5.0,Yes,Express,Yes,No,0.0,Apple Pay,Fortnightly
Cust0586,24.0,37174.33,Male,Shirt,Clothing,47.53,Houston,L,Green,Spring,5.0,No,Standard,Yes,No,5.0,Paypal,Monthly
Cust0587,45.0,106751.69,Male,Bag,Accessories,59.26,New York,S,Green,Summer,4.0,Yes,Same-Day,Yes,No,12.0,Credit Card,Weekly
Cust0590,36.0,82299.22,Female,Shoes,Footwear,239.56,New York,L,Black,Winter,5.0,No,Express,No,No,8.0,Credit Card,Monthly
Cust0591,64.0,118068.31,Female,Jacket,Clothing,156.4,Los Angeles,L,Black,Summer,5.0,No,Standard,No,Yes,12.0,Debit Card,Fortnightly
Cust0592,33.0,54135.72,Female,Shoes,Footwear,140.87,Chicago,S,Black,Winter,5.0,Yes,Standard,No,Yes,8.0,Credit Card,Weekly
Cust0593,22.0,37010.99,Male,Shoes,Footwear,168.25,Houston,S,Blue,Spring,5.0,Yes,Express,Yes,No,3.0,Google Pay,Monthly
Cust0595,29.0,71582.89,Male,Jacket,Clothing,121.28,Miami,L,White,Fall,5.0,No,Standard,Yes,No,8.0,Credit Card,Weekly
Cust0596,42.0,98740.61,Male,Shirt,Unknown,69.51,Houston,M,Black,Spring,5.0,No,Express,No,Yes,12.0,Apple Pay,Monthly
Cust0597,38.0,87774.6,Female,Shoes,Footwear,273.04,Miami,M,Black,Winter,4.0,No,Standard,Yes,Yes,5.0,Credit Card,Fortnightly
Cust0598,53.0,56424.88,Female,Dress,Clothing,218.4,New York,M,Yellow,Fall,4.0,No,Same-Day,No,Yes,12.0,Credit Card,Weekly
Cust0599,40.0,107668.63,Male,Dress,Clothing,265.6,New York,L,Red,Spring,5.0,Yes,Standard,Yes,No,9.0,Apple Pay,Fortnightly
Cust0601,56.0,76052.71,Female,Dress,Clothing,152.19,Los Angeles,L,Green,Spring,4.0,No,Express,Yes,Yes,13.0,Credit Card,Weekly
Cust0602,62.0,54914.48,Male,Jacket,Clothing,101.47,Los Angeles,L,Green,Summer,4.0,Yes,Express,Yes,Yes,8.0,Credit Card,Fortnightly
Cust0603,59.0,68717.23,Male,Shirt,Clothing,84.43,Miami,M,White,Spring,5.0,Yes,Same-Day,No,No,13.0,Credit Card,Fortnightly
Cust0606,48.0,95548.02,Male,Dress,Clothing,148.16,New York,L,Blue,Spring,5.0,Yes,Same-Day,No,No,8.0,Paypal,Fortnightly
Cust0607,22.0,51137.11,Male,Shirt,Clothing,49.95,Chicago,L,Red,Winter,5.0,Yes,Express,Yes,No,1.0,Credit Card,Monthly
Cust0608,52.0,96338.36,Male,Jacket,Clothing,270.35,Los Angeles,L,Green,Fall,5.0,Yes,Standard,Yes,No,13.0,Credit Card,Monthly
Cust0610,46.0,109102.18,Male,Jacket,Clothing,227.7,New York,Xl,Red,Fall,5.0,Yes,Same-Day,No,Yes,13.0,Google Pay,Fortnightly
Cust0611,60.0,93789.41,Male,Jacket,Clothing,359.54,Los Angeles,L,Green,Spring,5.0,No,Same-Day,No,Yes,12.0,Credit Card,Weekly
Cust0613,35.0,86948.0,Female,Shirt,Clothing,19.5,Miami,S,Yellow,Spring,4.0,No,Express,No,Yes,4.0,Paypal,Weekly
Cust0615,29.0,50536.55,Female,Jacket,Clothing,119.11,Chicago,M,Yellow,Summer,5.0,No,Express,No,No,4.0,Credit Card,Weekly
Cust0616,26.0,75635.6,Female,Pants,Clothing,31.64,Houston,Xl,Green,Winter,5.0,No,Express,No,Yes,4.0,Credit Card,Fortnightly
Cust0617,27.0,52749.17,Male,Bag,Accessories,301.84,Houston,L,Black,Spring,5.0,No,Same-Day,Yes,Yes,2.0,Apple Pay,Monthly
Cust0618,61.0,72511.53,Male,Bag,Accessories,174.01,Miami,L,Black,Fall,5.0,No,Express,Yes,Yes,11.0,Debit Card,Monthly
Cust0619,34.0,52403.92,Female,Dress,Clothing,160.37,Los Angeles,L,Black,Fall,4.0,No,Standard,Yes,No,2.0,Paypal,Fortnightly
Cust0620,55.0,70311.58,Female,Pants,Clothing,198.93,Chicago,M,White,Winter,5.0,No,Same-Day,Yes,No,9.0,Credit Card,Monthly
Cust0621,24.0,24037.25,Female,Jacket,Clothing,149.26,Los Angeles,M,Blue,Fall,5.0,Yes,Same-Day,Yes,Yes,0.0,Paypal,Fortnightly
Cust0622,63.0,41198.98,Female,Dress,Clothing,71.91,Houston,M,Blue,Winter,5.0,No,Standard,No,No,9.0,Debit Card,Weekly
Cust0624,57.0,53060.77,Male,Shirt,Clothing,100.49,Houston,S,Red,Fall,4.0,No,Same-Day,No,Yes,10.0,Credit Card,Weekly
Cust0625,59.0,50172.15,Male,Dress,Clothing,144.55,Los Angeles,Xl,Yellow,Spring,5.0,No,Express,Yes,Yes,13.0,Debit Card,Fortnightly
Cust0626,26.0,22699.15,Male,Bag,Accessories,76.64,Houston,M,Black,Summer,4.0,Yes,Same-Day,No,No,1.0,Credit Card,Monthly
Cust0627,44.0,62220.77,Male,Pants,Clothing,42.19,New York,S,Yellow,Fall,5.0,No,Same-Day,Yes,No,9.0,Paypal,Fortnightly
Cust0628,19.0,21769.1,Female,Pants,Clothing,38.26,Miami,S,Black,Summer,5.0,Yes,Standard,No,Yes,3.0,Paypal,Fortnightly
Cust0629,22.0,51420.15,Male,Pants,Clothing,125.13,Los Angeles,M,Yellow,Fall,4.0,Yes,Same-Day,No,Yes,0.0,Credit Card,Fortnightly
Cust0630,46.0,110245.43,Female,Bag,Accessories,202.02,Houston,M,Red,Spring,5.0,No,Express,No,No,10.0,Paypal,Monthly
Cust0631,54.0,67796.24,Female,Pants,Clothing,208.63,Los Angeles,Xl,Yellow,Winter,4.0,No,Standard,No,Yes,8.0,Credit Card,Fortnightly
Cust0632,55.0,115048.72,Female,Shirt,Clothing,38.91,Miami,M,Yellow,Spring,4.0,Yes,Same-Day,No,No,11.0,Paypal,Monthly
